,location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,living_meters,kitchen_meters,district,underground,meter_price
9883,Клин,5.0,5.0,1.0,30.0,3430000.0,2006.0,12.0,6.0,Клин,Клин,114333.33
9884,Клин,3.0,9.0,1.0,32.0,4150000.0,2006.0,18.0,6.0,Клин,Клин,129687.5
9885,Клин,6.0,9.0,1.0,30.7,4300000.0,2018.0,16.0,7.0,Клин,Клин,140065.15
9886,Клин,4.0,9.0,1.0,27.4,4500000.0,2023.0,15.0,7.0,Клин,Клин,164233.58
9887,Клин,4.0,5.0,3.0,56.0,5900000.0,2006.0,43.0,7.0,Клин,Клин,105357.14
9888,Клин,5.0,5.0,1.0,40.0,4700000.0,1983.0,20.0,8.0,Клин,Клин,117500.0
9889,Клин,9.0,9.0,1.0,32.4,3850000.0,1979.0,18.0,6.5,Клин,Клин,118827.16
9890,Москва,5.0,38.0,1.0,39.8,20500000.0,2024.0,15.7,9.7,Останкинский,Улица Сергея Эйзенштейна,515075.38
9891,Москва,4.0,4.0,1.0,20.0,7700000.0,1935.0,13.0,3.0,Даниловский,Тульская,385000.0
9892,Москва,4.0,6.0,4.0,192.0,105000000.0,2006.0,170.3,16.7,Тверской,Пушкинская,546875.0
9893,Москва,4.0,17.0,2.0,88.1,51098000.0,2024.0,45.1,2.3,Гагаринский,Ленинский проспект,580000.0
9894,Москва,9.0,21.0,3.0,117.0,115000000.0,2023.0,,10.0,Пресненский,Улица 1905 года,982905.98
9895,Москва,4.0,7.0,3.0,142.2,49900000.0,1999.0,81.0,12.2,Таганский,Курская,350914.21
9896,Москва,65.0,66.0,3.0,85.8,84942000.0,2020.0,,,Пресненский,Москва-Сити,990000.0
9897,Москва,4.0,5.0,3.0,150.8,195000000.0,2006.0,131.8,14.0,Пресненский,Тверская,1293103.45
9898,Москва,14.0,36.0,3.0,96.0,56000000.0,2018.0,33.0,40.0,Хорошево-Мневники,Шелепиха,583333.33
9899,Москва,6.0,59.0,3.0,58.5,19515600.0,2028.0,33.5,,Можайский,Давыдково,333600.0
9900,Москва,9.0,38.0,3.0,70.0,32000000.0,2010.0,,10.0,Хорошевский,Беговая,457142.86
9901,Москва,2.0,49.0,3.0,96.5,42189800.0,2025.0,39.5,28.3,Раменки,Мичуринский проспект,437200.0
9902,Москва,15.0,28.0,2.0,64.5,49000000.0,2022.0,37.0,19.0,Раменки,Раменки,759689.92
9903,Москва,2.0,9.0,2.0,45.0,15200000.0,1968.0,28.0,7.0,Очаково-Матвеевское,Матвеевская,337777.78
9904,Москва,3.0,16.0,2.0,47.4,22190784.0,2024.0,42.4,,Даниловский,Тульская,468160.0
9905,Москва,8.0,19.0,2.0,64.0,29800000.0,2016.0,30.0,9.5,Богородское,Белокаменная,465625.0
9906,Москва,2.0,16.0,2.0,85.4,63196000.0,2026.0,29.4,21.9,Раменки,Мичуринский проспект,740000.0
9907,Москва,36.0,67.0,3.0,96.4,105000000.0,2023.0,76.9,14.5,Пресненский,Москва-Сити,1089211.62
9908,Москва,4.0,30.0,3.0,142.8,56000000.0,2020.0,,,Якиманка,Серпуховская,392156.86
9909,Москва,4.0,46.0,3.0,90.2,64106527.0,2026.0,45.7,21.8,Дорогомилово,Фили,710715.38
9910,Москва,6.0,17.0,3.0,73.6,24500000.0,1992.0,46.1,10.2,Богородское,Преображенская площадь,332880.43
9911,Москва,14.0,22.0,3.0,84.0,45000000.0,2020.0,40.0,11.0,Свиблово,Ботанический сад,535714.29
9912,Москва,9.0,14.0,3.0,127.9,95797100.0,2026.0,42.7,35.3,Раменки,Мичуринский проспект,749000.0
9913,Москва,6.0,6.0,4.0,169.0,90000000.0,1902.0,,,Пресненский,Арбатская,532544.38
9914,Москва,2.0,7.0,4.0,190.2,125000000.0,1912.0,110.0,20.0,Якиманка,Третьяковская,657202.94
9915,Москва,4.0,19.0,4.0,255.5,127750000.0,2024.0,64.8,13.2,Красносельский,Красные ворота,500000.0
9916,Москва,7.0,15.0,4.0,169.2,77000000.0,1999.0,,16.4,Мещанский,Сухаревская,455082.74
9917,Москва,12.0,14.0,4.0,75.47,41583970.0,2024.0,39.2,,Пресненский,Шелепиха,551000.0
9918,Москва,5.0,12.0,4.0,155.2,117160000.0,2006.0,135.5,14.7,Раменки,Мичуринский проспект,754896.91
9919,Москва,6.0,6.0,3.0,135.0,76900000.0,1933.0,90.0,10.0,Красносельский,Красные ворота,569629.63
9920,Клин,3.0,9.0,2.0,46.2,4890000.0,2006.0,28.0,7.0,Клин,Клин,105844.16
9921,Клин,3.0,5.0,1.0,37.1,5700000.0,1990.0,25.0,8.0,Клин,Клин,153638.81
9922,Клин,6.0,9.0,3.0,60.0,7000000.0,2006.0,48.0,7.0,Клин,Клин,116666.67
9923,Клин,5.0,5.0,2.0,42.9,5100000.0,1977.0,30.0,,Клин,Клин,118881.12
9924,Клин,3.0,5.0,1.0,30.7,3850000.0,1963.0,,6.0,Клин,Клин,125407.17
9925,Клин,2.0,5.0,2.0,41.9,3249000.0,2006.0,30.0,6.0,Клин,Клин,77541.77
9926,Клин,4.0,9.0,3.0,67.8,6350000.0,1991.0,54.8,8.0,Клин,Клин,93657.82
9927,Клин,5.0,5.0,2.0,44.3,4550000.0,1964.0,30.0,6.0,Клин,Клин,102708.8
9928,Клин,1.0,5.0,1.0,28.0,4400000.0,2016.0,15.0,7.2,Клин,Клин,157142.86
9929,Клин,2.0,3.0,2.0,52.0,6300000.0,2006.0,30.0,10.0,Клин,Клин,121153.85
9930,Клин,3.0,9.0,3.0,60.0,6200000.0,2006.0,,7.0,Клин,Клин,103333.33
9931,Клин,4.0,6.0,1.0,43.0,4900000.0,1957.0,18.0,12.0,Клин,Клин,113953.49
9932,Клин,3.0,5.0,1.0,31.0,4200000.0,2006.0,,,Клин,Клин,135483.87
9933,Клин,1.0,5.0,2.0,47.3,5500000.0,1983.0,30.0,7.0,Клин,Клин,116279.07
9934,Клин,5.0,5.0,1.0,30.0,4800000.0,1970.0,15.0,6.0,Клин,Клин,160000.0
9935,Клин,3.0,5.0,1.0,32.0,3880000.0,2006.0,17.0,7.0,Клин,Клин,121250.0
9936,Клин,17.0,18.0,2.0,66.1,7500000.0,2006.0,35.0,11.4,Клин,Клин,113464.45
9937,Клин,9.0,9.0,1.0,39.9,5400000.0,2017.0,18.0,11.0,Клин,Клин,135338.35
9938,Клин,2.0,5.0,1.0,30.1,4200000.0,2006.0,17.0,5.9,Клин,Клин,139534.88
9939,Клин,4.0,9.0,2.0,47.6,5400000.0,1969.0,29.4,7.0,Клин,Клин,113445.38
9940,Клин,3.0,5.0,2.0,42.9,4350000.0,1964.0,30.0,6.0,Клин,Клин,101398.6
9941,Клин,8.0,10.0,3.0,85.0,8600000.0,2021.0,,12.0,Клин,Клин,101176.47
9942,Клин,4.0,9.0,1.0,32.4,3850000.0,1977.0,18.0,6.5,Клин,Клин,118827.16
9943,Клин,18.0,18.0,1.0,100.0,12000000.0,2006.0,50.0,25.0,Клин,Клин,120000.0
9944,Клин,1.0,5.0,3.0,58.9,5799000.0,2006.0,,8.0,Клин,Клин,98455.01
9945,Клин,5.0,5.0,3.0,60.7,4949999.0,1982.0,41.9,5.0,Клин,Клин,81548.58
9946,Клин,5.0,5.0,2.0,42.5,4550000.0,2006.0,28.0,5.5,Клин,Клин,107058.82
9947,Клин,1.0,9.0,3.0,54.0,4900000.0,2006.0,34.0,8.7,Клин,Клин,90740.74
9948,Клин,5.0,5.0,2.0,43.5,4700000.0,1965.0,29.6,5.4,Клин,Клин,108045.98
9949,Клин,4.0,5.0,2.0,44.0,4200000.0,2006.0,29.0,6.0,Клин,Клин,95454.55
9950,Клин,4.0,5.0,2.0,42.6,3990000.0,2006.0,30.0,6.0,Клин,Клин,93661.97
9951,Клин,2.0,3.0,2.0,50.0,5600000.0,2006.0,,8.0,Клин,Клин,112000.0
9952,Клин,9.0,9.0,1.0,37.0,4800000.0,1987.0,26.0,9.0,Клин,Клин,129729.73
9953,Клин,4.0,4.0,2.0,43.0,4390000.0,2006.0,,,Клин,Клин,102093.02
9954,Клин,4.0,4.0,2.0,58.2,7000000.0,1959.0,,8.4,Клин,Клин,120274.91
9955,Клин,3.0,5.0,1.0,30.7,4000000.0,1963.0,18.0,6.5,Клин,Клин,130293.16
9956,Клин,6.0,9.0,2.0,52.8,7150000.0,2006.0,30.0,7.0,Клин,Клин,135416.67
9957,Клин,3.0,5.0,3.0,51.1,4150000.0,1974.0,32.0,,Клин,Клин,81213.31
9958,Клин,5.0,5.0,2.0,37.2,4900000.0,2006.0,22.3,6.0,Клин,Клин,131720.43
9959,Клин,2.0,15.0,2.0,122.5,11990000.0,1990.0,52.5,8.0,Клин,Клин,97877.55
9960,Клин,1.0,5.0,3.0,61.3,5799000.0,2006.0,52.0,,Клин,Клин,94600.33
9962,Москва,22.0,22.0,1.0,14.3,8280000.0,1980.0,,,Тропарево-Никулино,Юго-Западная,579020.98
9963,Москва,7.0,21.0,3.0,82.0,103000000.0,2022.0,,,Пресненский,Улица 1905 года,1256097.56
9964,Москва,6.0,10.0,2.0,178.1,150000000.0,2008.0,,,Тверской,Белорусская,842223.47
9965,Москва,15.0,22.0,1.0,30.6,13600000.0,2006.0,,7.0,Щукино,Стрешнево,444444.44
9966,Москва,11.0,20.0,1.0,44.0,22490000.0,2022.0,32.0,7.0,Левобережный,Беломорская,511136.36
9967,Москва,4.0,27.0,1.0,46.32,32198000.0,2027.0,23.7,17.6,Крылатское,Молодёжная,695120.9
9968,Москва,15.0,30.0,3.0,74.9,26936362.0,2025.0,41.3,14.2,Чертаново Южное,Аннино,359631.0
9969,Москва,8.0,53.0,3.0,150.0,135000000.0,2011.0,,,Раменки,Ломоносовский проспект,900000.0
9970,Москва,1.0,12.0,3.0,71.5,18500000.0,2006.0,35.0,9.7,Богородское,Преображенская площадь,258741.26
9971,Москва,18.0,47.0,3.0,81.43,37261472.0,2027.0,,,Хорошево-Мневники,Полежаевская,457589.0
9972,Москва,5.0,7.0,3.0,74.0,41500000.0,1928.0,49.0,7.0,"Кв-ра ""под ключ"" в Басманном е3-комн. квартира",Москва,560810.81
9973,Москва,12.0,75.0,3.0,96.05,51091300.0,2026.0,,,Донской,Площадь Гагарина,531924.0
9974,Москва,9.0,14.0,3.0,102.0,133500000.0,2022.0,71.0,15.0,Хамовники,Спортивная,1308823.53
9975,Москва,13.0,21.0,3.0,76.1,76000000.0,2017.0,,,Пресненский,Улица 1905 года,998685.94
9976,Москва,23.0,27.0,3.0,78.1,32083870.0,2026.0,41.7,,Аэропорт,Сокол,410804.99
9977,Москва,2.0,23.0,2.0,61.0,31127000.0,2026.0,26.4,17.2,Ростокино,Ботанический сад,510278.69
9978,Москва,3.0,21.0,2.0,59.2,61000000.0,2006.0,31.7,22.5,Пресненский,Улица 1905 года,1030405.41
9979,Москва,8.0,37.0,2.0,48.2,29000000.0,2023.0,37.1,5.0,Беговой,Белорусская,601659.75
9980,Москва,18.0,79.0,2.0,71.8,48000000.0,2019.0,40.0,20.0,Пресненский,Москва-Сити,668523.68
9981,Москва,31.0,40.0,2.0,79.1,30500000.0,2006.0,,10.0,Ховрино,Ховрино,385587.86
9982,Москва,4.0,27.0,3.0,88.68,59872000.0,2027.0,52.2,22.4,Крылатское,Молодёжная,675146.59
9983,Москва,5.0,7.0,3.0,125.3,100000000.0,2006.0,,,Очаково-Матвеевское,Матвеевская,798084.6
9984,Москва,2.0,10.0,3.0,71.9,28565870.0,2026.0,41.3,10.6,Москва,Серебряный Бор,397300.0
9985,Москва,21.0,36.0,3.0,86.5,48900000.0,2006.0,64.0,12.0,Хорошево-Мневники,Шелепиха,565317.92
9986,Москва,2.0,19.0,3.0,99.0,53000000.0,2018.0,,7.0,Хорошево-Мневники,Шелепиха,535353.54
9987,Москва,6.0,33.0,3.0,97.7,36990000.0,2021.0,51.0,17.0,Рязанский,Плющево,378607.98
9988,Москва,2.0,23.0,3.0,84.6,39369800.0,2025.0,,23.7,Ростокино,Ботанический сад,465364.07
9989,Москва,6.0,14.0,3.0,112.6,93000000.0,2013.0,,,Замоскворечье,Серпуховская,825932.5
9990,Москва,1.0,10.0,3.0,125.4,50000000.0,1983.0,62.0,15.0,Мещанский,Достоевская,398724.08
9991,Москва,24.0,25.0,4.0,139.7,75600901.0,2024.0,,,Обручевский,Воронцовская,541166.08
9992,Москва,7.0,7.0,4.0,283.4,500000000.0,2018.0,103.0,10.0,Пресненский,Белорусская,1764290.76
9994,Москва,13.0,15.0,4.0,107.21,52298828.0,2027.0,102.2,,Преображенское,Преображенская площадь,487816.7
9995,Москва,6.0,9.0,4.0,160.0,110000000.0,1911.0,,22.0,Хамовники,Боровицкая,687500.0
9996,Москва,2.0,16.0,3.0,100.0,180000000.0,2006.0,61.4,11.3,Хамовники,Спортивная,1800000.0
9997,Москва,22.0,22.0,3.0,106.0,68900000.0,2006.0,64.8,34.0,Красносельский,Площадь трёх вокзалов,650000.0
9998,Клин,7.0,9.0,2.0,43.0,5300000.0,2006.0,,,Клин,Клин,123255.81
9999,Клин,1.0,4.0,3.0,55.2,5700000.0,1962.0,40.0,6.0,Клин,Клин,103260.87
10000,Клин,3.0,5.0,3.0,57.3,6980000.0,1966.0,43.4,5.5,Клин,Клин,121815.01
10001,Клин,8.0,9.0,2.0,43.3,5400000.0,2023.0,,7.0,Клин,Клин,124711.32
10002,Клин,4.0,9.0,1.0,39.8,6200000.0,2016.0,,,Клин,Клин,155778.89
10003,Клин,2.0,5.0,3.0,60.0,7700000.0,1966.0,40.0,6.0,Клин,Клин,128333.33
10004,Клин,2.0,4.0,2.0,70.5,9800000.0,1957.0,37.0,14.7,Клин,Клин,139007.09
10005,Клин,9.0,9.0,3.0,68.0,7500000.0,2006.0,50.0,6.0,Клин,Клин,110294.12
10006,Клин,5.0,5.0,2.0,42.0,4800000.0,2006.0,,,Клин,Клин,114285.71
10007,Клин,1.0,3.0,3.0,76.0,8500000.0,2011.0,45.0,8.0,Клин,Клин,111842.11
10008,Клин,1.0,5.0,3.0,67.0,8000000.0,1970.0,57.0,5.0,Клин,Клин,119402.99
10009,Клин,2.0,5.0,3.0,60.0,6400000.0,2006.0,,,Клин,Клин,106666.67
10010,Клин,5.0,5.0,1.0,28.8,3395000.0,2006.0,,6.5,Клин,Речной вокзал,117881.94
10011,Клин,1.0,9.0,1.0,31.0,5250000.0,2006.0,15.0,10.0,Клин,Клин,169354.84
10012,Клин,2.0,3.0,2.0,55.0,4800000.0,2006.0,30.0,9.0,Клин,Клин,87272.73
10013,Клин,9.0,9.0,1.0,32.4,4150000.0,1977.0,18.0,,Клин,Клин,128086.42
10014,Клин,1.0,10.0,1.0,43.0,6399000.0,2021.0,21.7,8.8,Клин,Клин,148813.95
10015,Клин,1.0,4.0,2.0,43.7,4200000.0,1962.0,30.0,6.0,Клин,Клин,96109.84
10016,Клин,1.0,5.0,3.0,59.8,6500000.0,2006.0,42.1,7.0,Клин,Клин,108695.65
10017,Клин,4.0,4.0,1.0,25.0,4280000.0,2006.0,13.0,7.0,Клин,Клин,171200.0
10018,Клин,3.0,4.0,2.0,44.2,5500000.0,1961.0,29.0,5.0,Клин,Клин,124434.39
10019,Клин,3.0,9.0,1.0,37.2,6300000.0,2006.0,18.0,10.0,Клин,Клин,169354.84
10020,Клин,5.0,5.0,2.0,50.0,5000000.0,1995.0,34.0,9.0,Клин,Клин,100000.0
10021,Клин,5.0,5.0,2.0,44.6,4100000.0,2006.0,29.0,6.7,Клин,Клин,91928.25
10022,Клин,4.0,5.0,2.0,48.0,5599999.0,1982.0,27.0,8.0,Клин-5 городок,Клин,116666.65
10023,Клин,4.0,5.0,3.0,59.0,5300000.0,2006.0,44.0,6.0,Клин,Клин,89830.51
10024,Клин,3.0,9.0,1.0,32.0,4150000.0,2006.0,,,Клин,Клин,129687.5
10025,Клин,6.0,9.0,2.0,49.1,5500000.0,1984.0,,7.0,Клин,Клин,112016.29
10026,Клин,8.0,10.0,1.0,40.0,5100000.0,2008.0,18.0,10.0,Клин,Клин,127500.0
10028,Клин,9.0,9.0,3.0,60.1,8600000.0,1984.0,37.0,8.0,Клин,Клин,143094.84
10029,Клин,3.0,5.0,2.0,45.0,5800000.0,1964.0,30.0,6.0,Клин,Клин,128888.89
10030,Клин,1.0,3.0,3.0,83.6,8200000.0,2006.0,40.0,10.0,Клин,Клин,98086.12
10031,Клин,2.0,5.0,2.0,44.2,6450000.0,1967.0,33.2,6.0,Клин,Клин,145927.6
10032,Клин,5.0,5.0,2.0,47.0,5100000.0,1977.0,30.0,7.0,Клин,Клин,108510.64
10033,Клин,6.0,9.0,1.0,31.5,3900000.0,1974.0,18.0,6.0,Клин,Клин,123809.52
10034,Клин,8.0,9.0,2.0,49.2,5400000.0,1982.0,27.0,7.0,Клин,Клин,109756.1
10035,Клин,1.0,9.0,1.0,34.6,4200000.0,1994.0,,8.0,Клин,Клин,121387.28
10036,Клин,1.0,5.0,2.0,41.3,4200000.0,1967.0,28.0,6.0,Клин,Клин,101694.92
10037,Клин,3.0,4.0,2.0,44.0,4400000.0,1962.0,28.0,6.0,Клин,Клин,100000.0
10038,Клин,3.0,5.0,2.0,45.0,5350000.0,1973.0,31.0,6.0,Клин,Клин,118888.89
10039,Клин,7.0,9.0,1.0,45.3,5200000.0,2006.0,20.0,11.0,Клин,Клин,114790.29
10040,Клин,1.0,5.0,3.0,48.0,5900000.0,2019.0,30.0,7.0,Клин,Клин,122916.67
10041,Клин,2.0,9.0,3.0,59.8,6299000.0,2006.0,,,Клин,Клин,105334.45
10042,Клин,7.0,9.0,1.0,41.8,5800000.0,2006.0,18.0,11.0,Клин,Клин,138755.98
10043,Клин,1.0,1.0,2.0,58.6,8000000.0,1958.0,38.3,14.3,Клин,Клин,136518.77
10044,Клин,4.0,9.0,3.0,59.7,5800000.0,1978.0,44.0,7.5,Клин,Клин,97152.43
10045,Москва,11.0,12.0,1.0,30.0,8000000.0,2006.0,10.0,12.0,Москва,Щербинка,266666.67
10046,Москва,6.0,43.0,1.0,37.36,22442152.0,2025.0,10.6,,Савеловский,Дмитровская,600700.0
10047,Москва,8.0,9.0,3.0,61.0,27000000.0,1968.0,,7.0,Аэропорт,Сокол,442622.95
10048,Москва,4.0,29.0,1.0,57.9,33900000.0,2006.0,12.0,32.0,Филевский парк,Фили,585492.23
10049,Москва,4.0,8.0,1.0,43.1,15000000.0,1964.0,17.0,14.0,Раменки,Ломоносовский проспект,348027.84
10050,Москва,3.0,5.0,1.0,32.7,23960000.0,2006.0,15.3,7.5,Замоскворечье,Павелецкая,732721.71
10051,Москва,25.0,31.0,3.0,73.91,29700000.0,2022.0,41.9,27.0,Раменки,Аминьевская,401840.08
10052,Москва,8.0,44.0,3.0,85.19,39383337.0,2024.0,,,Марьина роща,Марьина Роща,462300.0
10053,Москва,10.0,34.0,3.0,84.0,75000000.0,2023.0,,10.0,Дорогомилово,Поклонная,892857.14
10054,Москва,10.0,33.0,3.0,113.9,47000000.0,2007.0,71.0,10.0,Тропарево-Никулино,Юго-Западная,412642.67
10055,Москва,2.0,16.0,3.0,62.45,27610643.0,2027.0,57.5,,Преображенское,Преображенская площадь,442123.99
10056,Москва,3.0,11.0,3.0,125.9,208163060.0,2026.0,42.4,34.2,Хамовники,Спортивная,1653400.0
10057,Москва,8.0,21.0,3.0,105.4,80000000.0,2006.0,57.3,14.9,Раменки,Раменки,759013.28
10058,Москва,13.0,33.0,2.0,40.0,17900000.0,2023.0,,10.0,Метрогородок,Бульвар Рокоссовского,447500.0
10059,Москва,11.0,23.0,2.0,44.1,21442875.0,2025.0,,18.3,Очаково-Матвеевское,Озёрная,486232.99
10060,Москва,16.0,46.0,2.0,59.1,23500000.0,2024.0,29.9,,Обручевский,Калужская,397631.13
10061,Москва,7.0,8.0,2.0,51.9,10100000.0,2023.0,33.0,16.9,Москва,Силикатная,194605.01
10062,Москва,10.0,25.0,2.0,59.79,23272450.0,2026.0,,,Москворечье-Сабурово,Варшавская,389236.49
10064,Москва,2.0,7.0,3.0,90.0,80000000.0,1933.0,,8.0,Пресненский,Пушкинская,888888.89
10065,Москва,22.0,28.0,3.0,78.2,31905600.0,2026.0,24.7,17.4,Хорошево-Мневники,Народное Ополчение,408000.0
10066,Москва,5.0,12.0,3.0,136.9,280000000.0,2006.0,73.0,20.3,Хамовники,Спортивная,2045288.53
10067,Москва,22.0,23.0,3.0,163.0,56000000.0,1999.0,,,Проспект Вернадского,Новаторская,343558.28
10068,Москва,3.0,14.0,3.0,79.88,66540040.0,2026.0,30.7,19.8,Дорогомилово,Киевская,833000.0
10069,Москва,6.0,15.0,3.0,69.74,29060658.0,2025.0,,,Даниловский,Тульская,416700.0
